response_id,response,screen_time_hours,screen_time_minutes
R_2QmvbGhH24kL8K5,"Response(id='resp_0fcc8a776bf9983100695f81a5df1881a28f50c08da439d234', created_at=1767866789.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0fcc8a776bf9983100695f81a721f081a28ba41d99ce03cdad', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0fcc8a776bf9983100695f81a949a481a28a74ae30df14ed75', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""5"",\n  ""screen_time_minutes"": ""53""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767866794, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,53
R_1iKYUk2Bq6XwK4I,"Response(id='resp_0d7214858a43073e00695f81a82c0c81a296926e1505147400', created_at=1767866792.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0d7214858a43073e00695f81a91ee481a2af748dde8449a423', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0d7214858a43073e00695f81ab4e4c81a2812398132ebe9aa6', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""7"",""screen_time_minutes"":""41""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1978), user=None, billing={'payer': 'developer'}, completed_at=1767866795, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,41
R_56flEvW3Vyuij0s,"Response(id='resp_0664ec411da3931900695f81a8787c81a086389d4c7baed15c', created_at=1767866792.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0664ec411da3931900695f81a8de9c81a0b77198540f808725', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0664ec411da3931900695f81ab8e8481a0a78113837778af3e', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 21, ""screen_time_minutes"": 18}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=777, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=991), user=None, billing={'payer': 'developer'}, completed_at=1767866795, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",21,18
R_1v3086J2yVwXadn,"Response(id='resp_01b81ab25f90e95000695f81aa5ac481a1b4c525201b634ff3', created_at=1767866794.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_01b81ab25f90e95000695f81ab317081a1b048199e6280b421', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_01b81ab25f90e95000695f81acbf7481a1bea2a4496f2a688f', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 33, ""screen_time_minutes"": 36}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=621, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=771), user=None, billing={'payer': 'developer'}, completed_at=1767866797, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",33,36
R_2r2N6zC98BALty9,"Response(id='resp_09ec4195a765015900695f81aa36d08195b37c1e117aedb8c9', created_at=1767866794.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09ec4195a765015900695f81ab01d88195b69aab7832d76a61', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09ec4195a765015900695f81aed9488195827924aa0760ad5c', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 4,\n  ""screen_time_minutes"": 8\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2113), user=None, billing={'payer': 'developer'}, completed_at=1767866799, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,8
R_8SuCvs5MzUbbzpX,"Response(id='resp_04a82a929de8714400695f81acda6481909df770b75db40607', created_at=1767866796.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_04a82a929de8714400695f81adde648190a0a7b0a57ce77877', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_04a82a929de8714400695f81b01af08190b67a7b7a2d1769d1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 54}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767866800, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,54
R_2r7jl8P98oJ1O6D,"Response(id='resp_0036cbb85b644d3100695f81ac0cc4819e965ea782421e05d2', created_at=1767866796.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0036cbb85b644d3100695f81acb278819e9916f4dfcc1349ea', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0036cbb85b644d3100695f81b07d40819ea079eb797cdea0f1', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""27"", ""screen_time_minutes"": ""58""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2045), user=None, billing={'payer': 'developer'}, completed_at=1767866800, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",27,58
R_2GWi0tTeh3GQyd4,"Response(id='resp_0156b687e9f58dca00695f81a9ba4c81a08321177fe6f4b179', created_at=1767866793.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0156b687e9f58dca00695f81aa8efc81a080fb3390000724d4', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0156b687e9f58dca00695f81b1de3081a09577917b43808708', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 37, ""screen_time_minutes"": 49}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767866802, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",37,49
R_2PT86Sc7OsnHJwQ,"Response(id='resp_0324e3ad3d45c86b00695f81a82828819290b70fa9568db3aa', created_at=1767866792.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0324e3ad3d45c86b00695f81a909888192876ba8cb40d61eae', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0324e3ad3d45c86b00695f81b1d2b08192b62adc80cb431982', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 22, ""screen_time_minutes"": 23}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767866802, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",22,23
R_2X6t6lRcotaIxmi,"Response(id='resp_0ac05df92473bc9f00695f81aed150819595975cb7e7156e1b', created_at=1767866798.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ac05df92473bc9f00695f81afd6288195a25881dde2c6b629', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ac05df92473bc9f00695f81b2215081958cdc08bd2f1ce218', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 4, ""screen_time_minutes"": 14}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767866802, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,14
R_1IZ8QtIzz9n6diT,"Response(id='resp_0c56aae34385bf4f00695f81b11a348197bc0ef5ee87e54a2a', created_at=1767866801.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c56aae34385bf4f00695f81b1b850819791f01559e03ab5ea', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c56aae34385bf4f00695f81b3728081978ab89532e717073e', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 6,\n  ""screen_time_minutes"": 45\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=948, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=90, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1038), user=None, billing={'payer': 'developer'}, completed_at=1767866803, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",6,45
R_522SNNWpyW05FIq,"Response(id='resp_06f55dbf85309a7200695f81b21a6c819593a298e81b6666e4', created_at=1767866802.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06f55dbf85309a7200695f81b31d5c81958409a16f9cf35a6e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06f55dbf85309a7200695f81b4fd908195a7d41322bcbf758f', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 24,\n  ""screen_time_minutes"": 50\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767866805, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",24,50
R_8X9kL5SBefi6nO9,"Response(id='resp_0f07557d83796c8900695f81b0adb8819e9534c062d79c6eee', created_at=1767866800.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f07557d83796c8900695f81b19900819e8f42ae7fdff4f5b5', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f07557d83796c8900695f81b699f0819ea08fbc7f060566d0', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 18, ""screen_time_minutes"": 41}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767866807, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",18,41
R_8bPqo6zaS6KbK5H,"Response(id='resp_0690334b188f2c4f00695f81b4190c81a383b1e1a5c258cadd', created_at=1767866804.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0690334b188f2c4f00695f81b4f79081a3964fbf08fc01327c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0690334b188f2c4f00695f81b768d081a3a19cb5689a951d70', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 27, ""screen_time_minutes"": 43}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767866807, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",27,43
R_1VP8UUhGPeiyQtf,"Response(id='resp_0ecd5c925665170900695f81b3f8ec81979597bdb6176b68ff', created_at=1767866804.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ecd5c925665170900695f81b4f2b481978e50068e03f59b2b', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ecd5c925665170900695f81b8168c819785904683c384d875', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 25, ""screen_time_minutes"": 44}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767866808, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",25,44
R_8B2O8u2jd9of9QK,"Response(id='resp_0a594d8cf8790f5300695f81b5e79081968daa65932927b880', created_at=1767866805.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a594d8cf8790f5300695f81b6ca088196a744a104b4639a0c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a594d8cf8790f5300695f81b873288196a898f6eff31b5c9b', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 12, ""screen_time_minutes"": 13}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1293, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1443), user=None, billing={'payer': 'developer'}, completed_at=1767866808, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",12,13
R_7uEfxzAOKQCpaVl,"Response(id='resp_00dffb0ab408752000695f81b4a3bc8190a28726d6c268fcaa', created_at=1767866804.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_00dffb0ab408752000695f81b5aa088190b92c0518321172dd', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_00dffb0ab408752000695f81b88f5c8190a0971dd81fc98ac9', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""34"",\n  ""screen_time_minutes"": ""3""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2080), user=None, billing={'payer': 'developer'}, completed_at=1767866809, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",34,3
R_2rMcHbUfq3spzjD,"Response(id='resp_069873ffbb35e28e00695f81b2ed5c81a1bcb6a745534548d0', created_at=1767866802.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_069873ffbb35e28e00695f81b38e1081a18c9436d2f24aa03a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_069873ffbb35e28e00695f81b96b3081a1b0f21ff8ea04d1b0', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 5, ""screen_time_minutes"": 14}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=342, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2173), user=None, billing={'payer': 'developer'}, completed_at=1767866809, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,14
R_8JUhRddI9rpHgWJ,"Response(id='resp_09d0b37f404ef60200695f81b8e69881939991073828d9ee4c', created_at=1767866808.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09d0b37f404ef60200695f81b9c2108193a626e57e5b8fc34d', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09d0b37f404ef60200695f81bb74488193be0527ebbba300c4', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""22"",\n  ""screen_time_minutes"": ""41""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767866811, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",22,41
R_61djQWSkzb5iZFB,"Response(id='resp_0eba1bd5304793ba00695f81b96abc8194a0c4f220b655d2aa', created_at=1767866809.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0eba1bd5304793ba00695f81ba13408194b4d9a0ceba6e8b94', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0eba1bd5304793ba00695f81bbe4788194ba550fdba18861ae', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""32"",""screen_time_minutes"":""54""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1584, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1731), user=None, billing={'payer': 'developer'}, completed_at=1767866812, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",32,54
R_5Rl6jqyaiLfYJwZ,"Response(id='resp_02e9371515ab978800695f81b9d94481909c34979d83d62eec', created_at=1767866809.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_02e9371515ab978800695f81baf4c88190981df28ee80618cf', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_02e9371515ab978800695f81bd4ed081909914aace908b914c', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""29"", ""screen_time_minutes"": ""13""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767866813, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",29,13
