response_id,response,screen_time_hours,screen_time_minutes
R_7mw4qbOoflLpTtu,"Response(id='resp_07e165979efe3a1100695f8569c024819382702979c5fc8139', created_at=1767867753.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_07e165979efe3a1100695f856a3f4881938a68f8b6e24d4e46', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_07e165979efe3a1100695f856e81008193ae9f77efb17601db', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 5, ""screen_time_minutes"": 34}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=996, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=1274), user=None, billing={'payer': 'developer'}, completed_at=1767867758, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,34
R_2gd7xP4wVhXtGvK,"Response(id='resp_05fa0f5f3ec3707000695f8569d85c8192b5f9388573309e77', created_at=1767867753.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_05fa0f5f3ec3707000695f856ab1f88192ab3e0e0ab0c40205', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_05fa0f5f3ec3707000695f856fbb488192898aeeada269212e', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 54, ""screen_time_minutes"": 4}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867760, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",54,4
R_7stVAZKbGKUBGOd,"Response(id='resp_098da2bfc4e0536000695f856db2c08193b6b3b253ba1e514e', created_at=1767867757.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_098da2bfc4e0536000695f856ef09c819393777029260bdb28', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_098da2bfc4e0536000695f8572f05c8193a9c6cc27568766e6', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 5}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867763, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,5
R_5ANIAWIau90W7oT,"Response(id='resp_02b39daa2dd3606200695f856f952c8195a5381623312f3e6a', created_at=1767867759.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_02b39daa2dd3606200695f857093a0819596045a402413f340', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_02b39daa2dd3606200695f857331848195a370a4036a6d8e0b', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 22, ""screen_time_minutes"": 40}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867763, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",22,40
R_20OCpC1I5LblUNX,"Response(id='resp_0e871b81b1397fd700695f856d7eb48197a88aa6b2cc2d38e3', created_at=1767867757.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0e871b81b1397fd700695f856e74a8819794a50b6fac9c4b2f', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0e871b81b1397fd700695f85747b088197aa2bf1386ac8e2cb', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 13, ""screen_time_minutes"": 18}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2109), user=None, billing={'payer': 'developer'}, completed_at=1767867764, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,18
R_8viBelD0QF4Wzah,"Response(id='resp_0f4c477dcb6d1d5a00695f856f9cac81959e3ee5cf4b5ae8c1', created_at=1767867759.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f4c477dcb6d1d5a00695f8570e6cc819583ee39e576241b96', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f4c477dcb6d1d5a00695f857512bc8195b9c50d080df2f556', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 4, ""screen_time_minutes"": 17}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867765, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,17
R_8xVGsjTMEbQE8bo,"Response(id='resp_0217f17c2eca011f00695f8570ce8c819680805acc3be4cee0', created_at=1767867760.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0217f17c2eca011f00695f8571b02881969e686d001b598a22', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0217f17c2eca011f00695f8575e1308196a09f068ac0d8c7b0', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 43}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867766, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,43
R_5w1tp7LrR3RcHnS,"Response(id='resp_059f33997247435e00695f855b3e1881938e268b891c5f2436', created_at=1767867739.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_059f33997247435e00695f855f978c8193b3eecef8a7ab2777', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_059f33997247435e00695f85752e0c8193a3ec1dd02f53b681', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""16"",""screen_time_minutes"":""54""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=275, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2106), user=None, billing={'payer': 'developer'}, completed_at=1767867769, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",16,54
R_2ZHOgBuEfGu6tVv,"Response(id='resp_045fdcd04dbaa80600695f85747dc881a09f7ac604a92dd0ec', created_at=1767867764.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_045fdcd04dbaa80600695f8575866081a0b0b37caf4cb8ed06', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_045fdcd04dbaa80600695f857b2cb881a0b55c5b1904318213', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 7,\n  ""screen_time_minutes"": 18\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2144), user=None, billing={'payer': 'developer'}, completed_at=1767867771, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,18
R_8kGlXa3Qbcr62Pd,"Response(id='resp_00f994cc956b13e500695f857648e8819db6c9663eb15b4ab6', created_at=1767867766.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_00f994cc956b13e500695f857728c8819d8bba883eff2d73c2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_00f994cc956b13e500695f857ba170819da6e5955c28046204', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 58}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867772, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,58
R_8OMy3KmneXKjivq,"Response(id='resp_0e9654e8f1a340fd00695f8576e4bc819d8463439b69d05509', created_at=1767867766.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0e9654e8f1a340fd00695f85780108819db097fdb2b5c0c373', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0e9654e8f1a340fd00695f857bc304819d9a836989c60f5bce', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 7, ""screen_time_minutes"": 0}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2045), user=None, billing={'payer': 'developer'}, completed_at=1767867772, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,0
R_2Gy2mF3Y0glYruo,"Response(id='resp_0ea0c12f8cde1d7100695f8575bf6c8192a65c54b88a4f29ff', created_at=1767867765.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ea0c12f8cde1d7100695f85769bac819281ff62221a085f8f', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ea0c12f8cde1d7100695f857c3adc8192b83865ed187970ad', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 24, ""screen_time_minutes"": 0}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867772, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",24,0
R_8R4h02ak8l5tbt4,"Response(id='resp_0012eefda8392e2c00695f8574a17c81a3b856ba6b2a7e16ba', created_at=1767867764.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0012eefda8392e2c00695f8576051081a3ab3497455dd01918', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0012eefda8392e2c00695f857d549081a38f17565b0b3d104f', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""12"", ""screen_time_minutes"": ""12""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=406, output_tokens_details=OutputTokensDetails(reasoning_tokens=384), total_tokens=2268), user=None, billing={'payer': 'developer'}, completed_at=1767867773, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",12,12
R_8rc67Ui89rbsgHT,"Response(id='resp_09926bc30b52f7f200695f857a577c8195bc931d374fab3b19', created_at=1767867770.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09926bc30b52f7f200695f857bc36481958b2600ba3778bb48', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09926bc30b52f7f200695f857e60748195a645af346e03f34e', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""12"",""screen_time_minutes"":""31""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1869, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767867774, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",12,31
R_2e8qgptOTUWGPjk,"Response(id='resp_06d8a34c556ab91300695f857d1ae88191b290b5a9346cddc7', created_at=1767867773.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06d8a34c556ab91300695f857e232c8191a1ad0ba73589897a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06d8a34c556ab91300695f858022a881919e4264d41ebfea1f', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""8"",\n  ""screen_time_minutes"": ""37""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767867776, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,37
R_7LoC403CbytCrkJ,"Response(id='resp_0be40b3fbc79159b00695f857ce698819484750cc348e7f79e', created_at=1767867772.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0be40b3fbc79159b00695f857dc01c8194af4bebd4e7a6d883', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0be40b3fbc79159b00695f857fdb4c8194af47c4f68f9e54a0', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 7, ""screen_time_minutes"": 11}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=86, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1948), user=None, billing={'payer': 'developer'}, completed_at=1767867777, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,11
R_2GV1VrESj5gKbOD,"Response(id='resp_0a033d613383e55900695f857cbe848190b4b50285588c7ce9', created_at=1767867772.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a033d613383e55900695f857d9c9881909c6d2bd0eb8413cd', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a033d613383e55900695f858115e08190af1c6077e1c191b7', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 42, ""screen_time_minutes"": 47}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1981), user=None, billing={'payer': 'developer'}, completed_at=1767867777, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",42,47
R_5d0qsBXfqHjv7o0,"Response(id='resp_0914b032b83541fe00695f857d4990819786389b57d25f36ad', created_at=1767867773.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0914b032b83541fe00695f857e7b98819789ba767044926a90', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0914b032b83541fe00695f858205b88197bfef91696a815b05', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 14,\n  ""screen_time_minutes"": 0\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2080), user=None, billing={'payer': 'developer'}, completed_at=1767867778, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",14,0
R_128ObV9zRa9XPGF,"Response(id='resp_07527e8a08d36f2900695f857e94788195a084c315061b9e60', created_at=1767867774.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_07527e8a08d36f2900695f857f57b08195abf5835d24dbd685', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_07527e8a08d36f2900695f85841d708195bc12f28554f7fda5', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""36"",""screen_time_minutes"":""5""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=339, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2201), user=None, billing={'payer': 'developer'}, completed_at=1767867780, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",36,5
R_5nZwVzluPcn2Uai,"Response(id='resp_06946c6ec5829ad200695f8581996c81a2803726c33bdc7c92', created_at=1767867777.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06946c6ec5829ad200695f8582788881a293fd92c5da76a03e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06946c6ec5829ad200695f85848dc081a299cb05d597d6d7e2', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 11, ""screen_time_minutes"": 46}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867780, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",11,46
R_30cLr5O3nQomHFC,"Response(id='resp_02eb73776ae68ced00695f85822a7c8196a8a72205325060ed', created_at=1767867778.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_02eb73776ae68ced00695f8582ecdc819694465b6e8749b843', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_02eb73776ae68ced00695f858572a8819688b33ddd43155106', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 2,\n  ""screen_time_minutes"": 9\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1985), user=None, billing={'payer': 'developer'}, completed_at=1767867781, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",2,9
